RefSoil ID	NCBI ID	Taxon ID	Kingdom	Phylum	Class	Order	Family	Genus	Species	Organism	RAST ID	Downloaded	Notes	Old_Assembly_Num		Inlcuded_in_my_RefSoil	Truncated_RefSoil	New_organism_name	New_Assembly_Num		Truncated_RefSoil
RefSoil_552	NC_016831.1	1081093	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Salmonella	Salmonella enterica	Salmonella enterica subsp. enterica serova	1081093.7	y		GCF_000235545.1		y	n	Salmonella enterica subsp. enterica serovar Gallinarum/Pullorum str. RKS5078	GCF_000235545.1	y	n
RefSoil_553	NC_016832.1	1132507	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Salmonella	Salmonella enterica	Salmonella enterica subsp. enterica serova	1132507.9	y	for some reason did not download originally? Was still able to access genome assembly number	GCF_000245535.1		y	n	Salmonella enterica subsp. enterica serovar Typhi str. P-stx-12	GCF_000245535.1	y	n
RefSoil_554	NC_016854.1	568708	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Salmonella	Salmonella enterica	Salmonella enterica subsp. enterica serova	568708.23	y		GCF_000027025.1		y	n	Salmonella enterica subsp. enterica serovar Typhimurium str. D23580	GCF_000027025.1	y	n
RefSoil_555	NC_016856.1	588858	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Salmonella	Salmonella enterica	Salmonella enterica subsp. enterica serova	588858.39	y		GCF_000022165.1		y	n	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	GCF_000022165.1	y	n
RefSoil_556	NC_016857.1	909946	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Salmonella	Salmonella enterica	Salmonella enterica subsp. enterica serova	909946.17	y		GCF_000188735.1		y	y	Salmonella enterica subsp. enterica serovar Typhimurium str. ST4/74	GCF_000188735.1	y	y
RefSoil_557	NC_016860.1	718274	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Salmonella	Salmonella enterica	Salmonella enterica subsp. enterica serova	718274.15	y		0		n	n	Salmonella enterica subsp. enterica serovar Typhimurium str. T000240	GCF_000283735.1	n	n
RefSoil_558	NC_016863.1	990282	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Salmonella	Salmonella enterica	Salmonella enterica subsp. enterica serova	990282.13	y	for some reason did not download originally? Was still able to access genome assembly number	GCF_000213635.1		y	n	Salmonella enterica subsp. enterica serovar Typhimurium str. UK-1	GCF_000213635.1	y	n
RefSoil_559	NC_016887.1	1127134	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Nocardiaceae	Nocardia	Nocardia cyriacigeorgica	Nocardia cyriacigeorgica GUH-2	1127134.7	y		GCF_000284035.1		y	n	Nocardia cyriacigeorgica GUH-2	GCF_000284035.1	y	n
RefSoil_560	NC_016894.1	931626	Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Acetobacterium	Acetobacterium woodii	Acetobacterium woodii DSM 1030	931626.14	y		GCF_000247605.1		y	n	Acetobacterium woodii DSM 1030	GCF_000247605.1	y	n
RefSoil_561	NC_016906.1	1112204	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Gordoniaceae	Gordonia	Gordonia polyisoprenivorans	Gordonia polyisoprenivorans VH2	1112204.7	y		GCF_000247715.1		y	y	Gordonia polyisoprenivorans VH2	GCF_000247715.1	y	y
RefSoil_562	NC_016935.1	1116391	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	Paenibacillus mucilaginosus	Paenibacillus mucilaginosus 3016	1116391.6	y		GCF_000250655.1		y	n	Paenibacillus mucilaginosus 3016	GCF_000250655.1	y	n
RefSoil_563	NC_016943.1	1146883	Bacteria	Actinobacteria	Actinobacteria	Geodermatophilales	Geodermatophilaceae	Blastococcus	Blastococcus saxobsidens	Blastococcus saxobsidens DD2	1146883.11	y		GCF_000284015.1		y	y	Blastococcus saxobsidens DD2	GCF_000284015.1	y	y
RefSoil_564	NC_016946.1	487521	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium intracellulare	Mycobacterium intracellulare ATCC 13950	487521.11	y		GCF_000172115.1		y	n	Mycobacterium intracellulare ATCC 13950	GCF_000172115.1	y	n
RefSoil_565	NC_016947.1	1138382	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium intracellulare	Mycobacterium intracellulare MOTT-02	1138382.8	y		GCF_000277145.1		y	n	Mycobacterium intracellulare MOTT-02	GCF_000277145.1	y	n
RefSoil_566	NC_016948.1	1138383	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium intracellulare	Mycobacterium intracellulare MOTT-64	1138383.8	y		GCF_000276825.1		y	n	Mycobacterium paraintracellulare	GCF_016756055.1	y	n
RefSoil_567	NC_017030.1	1144275	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Myxococcaceae	Corallococcus	Corallococcus coralloides	Corallococcus coralloides DSM 2259	1144275.8	y		GCF_000255295.1		y	n	Corallococcus coralloides DSM 2259	GCF_000255295.1	y	n
RefSoil_568	NC_017031.1	1117942	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium pseudotuberculosis	Corynebacterium pseudotuberculosis P54B96	1117942.6	y		GCF_000255935.1		y	y	Corynebacterium pseudotuberculosis P54B96	GCF_000255935.1	y	y
RefSoil_569	NC_017034.1	1041930	Archaea	Euryarchaeota	Methanomicrobia	Methanocellales	Methanocellaceae	Methanocella	Methanocella conradii	Methanocella conradii HZ254	1041930.1	y		GCF_000251105.1		y	n	Methanocella conradii HZ254	GCF_000251105.1	y	n
RefSoil_570	NC_017046.1	1008297	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Salmonella	Salmonella enterica	Salmonella enterica subsp. enterica serova	1008297.11	y		GCF_000252875.1		y	n	Salmonella enterica subsp. enterica serovar Typhimurium str. 798	GCF_000252875.1	y	n
RefSoil_571	NC_017047.1	1151116	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Rahnella	Rahnella aquatilis	Rahnella aquatilis HX2	1151116.7	y	was removed from NCBI? Was still able to access genome assembly number	GCF_000255535.1		y	n	Rahnella aquatilis HX2	GCF_000255535.1	y	n
RefSoil_572	NC_017059.1	1150469	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Pararhodospirillum	Pararhodospirillum photometricum	Pararhodospirillum photometricum DSM 122	1150469.6	y		GCF_000284415.1		y	n	Pararhodospirillum photometricum DSM 122	GCF_000284415.1	y	n
RefSoil_573	NC_017061.1	1155777	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus methylotrophicus	Bacillus methylotrophicus YAU B9601-Y2	1155777.8	y		GCF_000262385.1		y	y	Bacillus velezensis YAU B9601-Y2	GCF_000262385.1	y	y
RefSoil_574	NC_017082.1	335659	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bradyrhizobium		Bradyrhizobium sp. S23321	335659.11	y		GCF_004799405.1		y	n	Bradyrhizobium cosmicum	GCF_000284275.1	y	n
RefSoil_575	NC_017093.1	512565	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae	Actinoplanes	Actinoplanes missouriensis	Actinoplanes missouriensis 431	512565.1	y		GCF_000284295.1		y	n	Actinoplanes missouriensis 431	GCF_000284295.1	y	n
RefSoil_576	NC_017094.1	1162668	Bacteria	Nitrospirae	Nitrospira	Nitrospirales	Nitrospiraceae	Leptospirillum	Leptospirillum ferrooxidans	Leptospirillum ferrooxidans C2-3	1162668.1	y		GCF_000284315.1		y	n	Leptospirillum ferrooxidans C2-3	GCF_000284315.1	y	n
RefSoil_577	NC_017095.1	771875	Bacteria	Thermotogae	Thermotogae	Thermotogales	Fervidobacteriaceae	Fervidobacterium	Fervidobacterium pennivorans	Fervidobacterium pennivorans DSM 9078	771875.1	y		GCF_000235405.2		y	n	Fervidobacterium pennivorans DSM 9078	GCF_000235405.2	y	n
RefSoil_578	NC_017100.1	634453	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	Acetobacter pasteurianus	Acetobacter pasteurianus IFO 3283-03	634453.8	y		GCF_000010845.1		y	n	Acetobacter pasteurianus IFO 3283-03	GCF_000010845.1	y	n
RefSoil_579	NC_017108.1	634459	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	Acetobacter pasteurianus	Acetobacter pasteurianus IFO 3283-12	634459.6	y		GCF_000010965.1		y	n	Acetobacter pasteurianus IFO 3283-12	GCF_000010965.1	y	n
RefSoil_580	NC_017111.1	634457	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	Acetobacter pasteurianus	Acetobacter pasteurianus IFO 3283-32	634457.6	y		GCF_000010925.1		y	n	Acetobacter pasteurianus IFO 3283-32	GCF_000010925.1	y	n
RefSoil_581	NC_017121.1	634454	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	Acetobacter pasteurianus	Acetobacter pasteurianus IFO 3283-07	634454.8	y		GCF_000010865.1		y	y	Acetobacter pasteurianus IFO 3283-07	GCF_000010865.1	y	y
RefSoil_582	NC_017125.1	634455	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	Acetobacter pasteurianus	Acetobacter pasteurianus IFO 3283-22	634455.7	y		GCF_000010885.1		y	n	Acetobacter pasteurianus IFO 3283-22	GCF_000010885.1	y	n
RefSoil_583	NC_017146.1	634456	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	Acetobacter pasteurianus	Acetobacter pasteurianus IFO 3283-26	634456.6	y		GCF_000010905.1		y	y	Acetobacter pasteurianus IFO 3283-26	GCF_000010905.1	y	y
RefSoil_584	NC_017150.1	634458	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	Acetobacter pasteurianus	Acetobacter pasteurianus IFO 3283-01-42C	634458.7	y		GCF_000010945.1		y	n	Acetobacter pasteurianus IFO 3283-01-42C	GCF_000010945.1	y	n
RefSoil_585	NC_017161.1	608538	Bacteria	Aquificae	Aquificae	Aquificales	Aquificaceae	Hydrogenobacter	Hydrogenobacter thermophilus	Hydrogenobacter thermophilus TK-6	608538.12	y		GCF_000164905.1		y	y	Hydrogenobacter thermophilus TK-6	GCF_000164905.1	y	y
RefSoil_586	NC_017168.1	1035377	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Yersinia	Yersinia pestis	Yersinia pestis A1122	1035377.1	y		GCF_000222975.1		y	n	Yersinia pestis A1122	GCF_000222975.1	y	n
RefSoil_587	NC_017188.1	999891	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus amyloliquefaciens	Bacillus amyloliquefaciens TA208	999891.7	y		GCF_000195515.1		y	n	Bacillus amyloliquefaciens TA208	GCF_000195515.1	y	n
RefSoil_588	NC_017190.1	1001582	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus amyloliquefaciens	Bacillus amyloliquefaciens LL3	1001582.7	y		GCF_000204275.1		y	n	Bacillus amyloliquefaciens LL3	GCF_000204275.1	y	n
RefSoil_589	NC_017191.1	1034836	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus amyloliquefaciens	Bacillus amyloliquefaciens XH7	1034836.9	y		GCF_000221645.1		y	y	Bacillus amyloliquefaciens XH7	GCF_000221645.1	y	y
RefSoil_590	NC_017195.1	1052588	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus subtilis	Bacillus subtilis subsp. subtilis str. RO-NN-1	1052588.1	y		GCF_000227485.1		y	n	Bacillus subtilis subsp. subtilis str. RO-NN-1	GCF_000227485.1	y	n
RefSoil_591	NC_017196.2	645657	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus subtilis	Bacillus subtilis subsp. natto BEST195	645657.14	y		GCF_000209795.2		y	n	Bacillus subtilis subsp. natto BEST195	GCF_000209795.2	y	n
RefSoil_592	NC_017200.1	930170	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus thuringiensis	Bacillus thuringiensis serovar finitimu	930170.7	y		GCF_002146625.1		y	n	Bacillus thuringiensis serovar finitimus YBT-020	GCF_000190515.1	y	n
RefSoil_593	NC_017208.1	541229	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus thuringiensis	Bacillus thuringiensis serovar chinensis CT-43	541229.1	y		GCF_000193355.1		y	y	Bacillus thuringiensis serovar chinensis CT-43	GCF_000193355.1	y	y
RefSoil_594	"NC_017246.1,NC_017247.1"	703352	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella	Brucella melitensis	Brucella melitensis M5-90	"703352.11,703352.1"	y		GCF_000192885.1		y	y	Brucella melitensis M5-90	GCF_000192885.1	y	y
RefSoil_595	NC_017249.1	1037409	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bradyrhizobium	Bradyrhizobium japonicum	Bradyrhizobium japonicum USDA 6	1037409.19	y		GCF_000284375.1		y	n	Bradyrhizobium japonicum USDA 6	GCF_000284375.1	y	n
RefSoil_596	NC_017275.1	930943	Archaea	Crenarchaeota	Thermoprotei	Sulfolobales	Sulfolobaceae	Sulfolobus	Sulfolobus islandicus	Sulfolobus islandicus HVE10/4	930943.8	y		GCF_000189575.1		y	n	Sulfolobus islandicus HVE10/4	GCF_000189575.1	y	n
RefSoil_597	NC_017276.1	930945	Archaea	Crenarchaeota	Thermoprotei	Sulfolobales	Sulfolobaceae	Sulfolobus	Sulfolobus islandicus	Sulfolobus islandicus REY15A	930945.9	y		GCF_000189555.1		y	n	Sulfolobus islandicus REY15A	GCF_000189555.1	y	n
RefSoil_598	NC_017295.1	863638	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium acetobutylicum	Clostridium acetobutylicum EA 2018	863638.12	y		GCF_000191905.1		y	n	Clostridium acetobutylicum EA 2018	GCF_000191905.1	y	n
RefSoil_599	NC_017299.1	941968	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium botulinum	Clostridium botulinum H04402 065	941968.8	y		GCF_000253195.1		y	n	Clostridium botulinum H04402 065	GCF_000253195.1	y	n
RefSoil_600	NC_017300.1	679896	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium pseudotuberculosis	Corynebacterium pseudotuberculosis 1002	679896.9	y		GCF_000144935.2		y	n	Corynebacterium pseudotuberculosis 1002	GCF_000144935.2	y	n
RefSoil_601	NC_017310.1	573059	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	Desulfovibrio vulgaris	Desulfovibrio vulgaris RCH1	573059.14	y		GCF_000166115.1		y	n	Desulfovibrio vulgaris RCH1	GCF_000166115.1	y	n
RefSoil_602	NC_017317.1	945711	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium ulcerans	Corynebacterium ulcerans 809	945711.8	y		GCF_000215645.1		y	n	Corynebacterium ulcerans 809	GCF_000215645.1	y	n
RefSoil_603	NC_017322.1	698936	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Sinorhizobium	Sinorhizobium meliloti	Sinorhizobium meliloti BL225C	698936.16	y		GCF_000147775.2		y	n	Sinorhizobium meliloti BL225C	GCF_000147775.2	y	n
RefSoil_604	NC_017325.1	707241	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Sinorhizobium	Sinorhizobium meliloti	Sinorhizobium meliloti SM11	707241.14	y		GCF_000218265.1		y	n	Sinorhizobium meliloti SM11	GCF_000218265.1	y	n
RefSoil_605	NC_017384.1	759362	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Ketogulonicigenium	Ketogulonicigenium vulgare	Ketogulonicigenium vulgare WSH-001	759362.11	y		GCF_000223375.1		y	n	Ketogulonicigenium vulgare WSH-001	GCF_000223375.1	y	n
RefSoil_606	NC_017390.1	644651	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Erwinia	Erwinia pyrifoliae	Erwinia pyrifoliae DSM 12163	644651.9	y		GCF_000026985.1		y	n	Erwinia pyrifoliae DSM 12163	GCF_000026985.1	y	n
RefSoil_607	NC_017445.1	215689	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Erwinia		Erwinia sp. Ejp617	215689.1	y		GCF_000165815.1		y	n	Erwinia sp. Ejp617	GCF_000165815.1	y	n
RefSoil_608	NC_017449.1	676032	Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Francisellaceae	Francisella	Francisella tularensis	Francisella cf. tularensis subsp. novicid	676032.8	y	for some reason did not download originally? Was still able to access genome assembly number	GCF_000195555.1		y	y	Francisella hispaniensis	GCF_000195555.1	y	y
RefSoil_609	NC_017450.1	984129	Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Francisellaceae	Francisella	Francisella tularensis	Francisella cf. novicida Fx1	984129.7	y		GCF_000195535.1		y	n	Francisella cf. novicida Fx1	GCF_000195535.1	y	n
RefSoil_610	NC_017454.1	663917	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geobacter	Geobacter sulfurreducens	Geobacter sulfurreducens KN400	663917.8	y		GCF_000210155.1		y	n	Geobacter sulfurreducens KN400	GCF_000210155.1	y	n
RefSoil_611	NC_017529.1	563174	Bacteria	Firmicutes	Bacilli	Bacillales	Listeriaceae	Listeria	Listeria monocytogenes	Listeria monocytogenes L99	563174.11	y		GCF_000209755.1		y	n	Listeria monocytogenes L99	GCF_000209755.1	y	n
RefSoil_612	NC_017530.1	931281	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas putida	Pseudomonas putida BIRD-1	931281.1	y		GCF_000183645.1		y	n	Pseudomonas putida BIRD-1	GCF_000183645.1	y	n
RefSoil_613	NC_017531.1	932677	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Pantoea	Pantoea ananatis	Pantoea ananatis AJ13355	932677.9	y		GCF_000270125.2		y	n	Pantoea ananatis AJ13355	GCF_000270125.2	y	n
RefSoil_614	NC_017532.1	996285	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas stutzeri	Pseudomonas stutzeri DSM 4166	996285.1	y	for some reason did not download originally? Was still able to access genome assembly number	GCF_000195105.1		y	n	Stutzerimonas stutzeri DSM 4166	GCF_000195105.1	y	n
RefSoil_615	NC_017537.1	1030009	Bacteria	Firmicutes	Bacilli	Bacillales	Listeriaceae	Listeria	Listeria monocytogenes	Listeria monocytogenes M7	1030009.8	y		GCF_000218305.1		y	y	Listeria monocytogenes M7	GCF_000218305.1	y	y
RefSoil_616	NC_017542.1	1052684	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	Paenibacillus polymyxa	Paenibacillus polymyxa M1	1052684.11	y		GCF_000237325.1		y	n	Paenibacillus polymyxa M1	GCF_000237325.1	y	n
RefSoil_617	NC_017544.1	393133	Bacteria	Firmicutes	Bacilli	Bacillales	Listeriaceae	Listeria	Listeria monocytogenes	Listeria monocytogenes 10403S	393133.19	y		GCF_000168695.2		y	n	Listeria monocytogenes 10403S	GCF_000168695.2	y	n
RefSoil_618	NC_017545.1	393130	Bacteria	Firmicutes	Bacilli	Bacillales	Listeriaceae	Listeria	Listeria monocytogenes	Listeria monocytogenes J0161	393130.15	y		GCF_000168635.2		y	y	Listeria monocytogenes J0161	GCF_000168635.2	y	y
RefSoil_619	NC_017546.1	393126	Bacteria	Firmicutes	Bacilli	Bacillales	Listeriaceae	Listeria	Listeria monocytogenes	Listeria monocytogenes FSL R2-561	393126.11	y		GCF_000168575.2		y	n	Listeria monocytogenes FSL R2-561	GCF_000168575.2	y	n
RefSoil_620	NC_017547.1	393127	Bacteria	Firmicutes	Bacilli	Bacillales	Listeriaceae	Listeria	Listeria monocytogenes	Listeria monocytogenes Finland 1998	393127.12	y		GCF_000168595.2		y	n	Listeria monocytogenes Finland 1998	GCF_000168595.2	y	n
RefSoil_621	NC_017548.1	941193	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa	Pseudomonas aeruginosa M18	941193.12	y		GCF_000226155.1		y	n	Pseudomonas aeruginosa M18	GCF_000226155.1	y	n
RefSoil_622	NC_017549.1	1089456	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa	Pseudomonas aeruginosa NCGM2.S1	1089456.14	y		GCF_000284555.1		y	n	Pseudomonas aeruginosa NCGM2.S1	GCF_000284555.1	y	n
RefSoil_623	"NC_017551.1,NC_017552.1"	573825	Bacteria	Spirochaetes	Spirochaetia		Leptospiraceae	Leptospira	Leptospira interrogans	Leptospira interrogans serovar Lai str. IPAV	"573825.15,573825.14"	y		GCF_000231175.1		y	n	Leptospira interrogans serovar Lai str. IPAV	GCF_000231175.1	y	n
RefSoil_624	NC_017559.1	859655	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia	Ralstonia solanacearum	Ralstonia solanacearum CMR15	859655.6	y	was removed from NCBI? Was still able to access genome assembly number	GCF_000427195.1		y	n	Ralstonia solanacearum CMR15	GCF_000427195.1	y	n
RefSoil_625	NC_017574.1	1031711	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia	Ralstonia solanacearum	Ralstonia solanacearum Po82	1031711.7	y		GCF_000215325.1		y	n	Ralstonia solanacearum Po82	GCF_000215325.1	y	n
RefSoil_626	NC_017644.1	1033813	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia	Escherichia coli	Escherichia coli NA114	1033813.11	y		GCF_000214765.2		y	n	Escherichia coli NA114	GCF_000214765.2	y	n
RefSoil_627	NC_017651.1	885276	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia	Escherichia coli	"Escherichia coli str. ""clone D i2"""	885276.7	y	for some reason did not download originally? Was still able to access genome assembly number	GCF_000233875.1		y	n	Escherichia coli str. 'clone D i2'	GCF_000233875.1	y	n
RefSoil_628	NC_017664.1	566546	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia	Escherichia coli	Escherichia coli W	566546.32	y		GCF_000147755.1		y	y	Escherichia coli W	GCF_000147755.1	y	y
RefSoil_629	NC_017668.1	866895	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Halobacillus	Halobacillus halophilus	Halobacillus halophilus DSM 2266	866895.8	y		GCF_000284515.1		y	n	Halobacillus halophilus DSM 2266	GCF_000284515.1	y	n
RefSoil_630	NC_017671.1	1163399	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	Stenotrophomonas maltophilia	Stenotrophomonas maltophilia D457	1163399.15	y	was removed from NCBI? Was still able to access genome assembly number	GCF_000284595.1		y	y	Stenotrophomonas maltophilia D457	GCF_000284595.1	y	y
RefSoil_631	NC_017672.3	997761	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	Paenibacillus mucilaginosus	Paenibacillus mucilaginosus K02	997761.6	y		GCF_000258535.2		y	n	Paenibacillus mucilaginosus K02	GCF_000258535.2	y	n
